p_name,Address,Response_Address,x,y
華山川,臺北市中山區興亞里10鄰松江路38巷25號,臺北市中山區興亞里10鄰松江路38巷25號,121.53109,25.047636
華山錄,臺北市中山區長安東路一段52巷5號,臺北市中山區長安東路一段52巷5號,121.5254616,25.0476057
華穗,臺北市萬華區大理街133巷10號,臺北市萬華區糖廍里2鄰大理街133巷11號,121.497288,25.034735
華誼信義-閱明,臺北市信義區中興里1鄰基隆路二段22號,臺北市信義區中興里1鄰基隆路二段22號,121.558728,25.031936
華誼信義-閱翠,臺北市信義區景聯里4鄰基隆路二段23號,臺北市信義區景聯里4鄰基隆路二段23號,121.559,25.031759
華造峰格,臺北市萬華區富福里3鄰康定路257號,臺北市萬華區富福里3鄰康定路257號,121.501258,25.034756
萬企大業,臺北市北投區大業路390號,臺北市北投區大同里12鄰大業路390號,121.497242,25.129892
萬大境,臺北市萬華區錦德里3鄰西園路二段261巷14之1號,臺北市萬華區錦德里3鄰西園路二段261巷14之1號,121.492973,25.02533
萬錦,臺北市萬華區日善里7鄰民和街118號,臺北市萬華區日善里7鄰民和街118號,121.497066,25.02531
蒔璞,臺北市內湖區東湖路113巷70弄7號,臺北市內湖區東湖里18鄰東湖路113巷70弄7號,121.616131,25.071501
蓮園心邑,臺北市內湖區寶湖里22鄰民權東路六段289巷31號,臺北市內湖區寶湖里22鄰民權東路六段289巷31號,121.601219,25.069382
蔚來之森,臺北市文山區興旺里22鄰福興路97號,臺北市文山區興旺里22鄰福興路97號,121.549145,25.006205
藏美寓,臺北市中山區朱園里7鄰建國北路一段52號,臺北市中山區朱園里7鄰建國北路一段52號,121.536338,25.048022
蘭雅琚-蘭庭,臺北市士林區蘭雅里3鄰忠誠路二段40巷22號,臺北市士林區蘭雅里3鄰忠誠路二段40巷22號,121.529149,25.110303
虹耀今采,臺北市大安區錦泰里6鄰潮州街55巷12之1號,臺北市大安區錦泰里6鄰潮州街55巷12之1號,121.524116,25.030311
表參漾,臺北市中山區民安里15鄰中山北路二段42巷42號,臺北市中山區民安里15鄰中山北路二段42巷42號,121.520698,25.054627
西園町,臺北市萬華區西園路一段36號,臺北市萬華區菜園里25鄰西園路一段36號,121.499788,25.04069
西門H,臺北市萬華區富民里4鄰康定路146號,臺北市萬華區富民里4鄰康定路146號,121.501878,25.039933
親家JIA,臺北市大安區誠安里14鄰安東街35巷25號,臺北市大安區誠安里14鄰安東街35巷25號,121.543245,25.044208
詠大直,臺北市內湖區西康里14鄰文湖街21巷116之3號,臺北市內湖區西康里14鄰文湖街21巷116之3號,121.559713,25.091284
詠綸湛,臺北市松山區安平里11鄰南京東路五段251巷27之2號,臺北市松山區安平里11鄰南京東路五段251巷27之2號,121.565209,25.052848
誠美知寓,臺北市中山區力行里16鄰南京東路三段194巷10號,臺北市中山區力行里16鄰南京東路三段194巷10號,121.542674,25.051418
誠美頤樺,臺北市中正區梅花里9鄰紹興北街31巷18號,臺北市中正區梅花里9鄰紹興北街31巷18號,121.52605,25.045179
豐河畔,臺北市文山區指南里17鄰指南路三段97號,臺北市文山區指南里17鄰指南路三段97號,121.581121,24.982374
豐琚,臺北市南港區昆陽街213號,臺北市南港區新光里10鄰昆陽街192號,121.592755,25.04791
豐華匯,臺北市大同區延平里8鄰重慶北路二段150號,臺北市大同區延平里8鄰重慶北路二段150號,121.513469,25.058564
象山主人,臺北市文山區木柵里8鄰木柵路三段51號,臺北市文山區木柵里8鄰木柵路三段51號,121.566261,24.988651
貴暘御景-豪景樓,臺北市萬華區新起里24鄰貴陽街二段1之2號,臺北市萬華區新起里24鄰貴陽街二段1之2號,121.506882,25.039391
貴暘御景-逸景樓,臺北市萬華區新起里24鄰貴陽街二段3之1號,臺北市萬華區新起里24鄰貴陽街二段3之1號,121.506652,25.039432
躍大直,臺北市中山區大直里3鄰大直街84巷19號,臺北市中山區大直里3鄰大直街84巷19號,121.547394,25.084927
輕山敘,臺北市內湖區港華里19鄰環山路二段50巷14弄14之7號,臺北市內湖區港華里19鄰環山路二段50巷14弄14之7號,121.571603,25.089794
連雲景粹,臺北市文山區仙岩路16巷36號,臺北市文山區興安里22鄰仙岩路16巷36號,121.549483,24.997464
連雲臺北學,臺北市中山區民生東路三段65巷,臺北市中山區江山里18鄰民生東路三段65巷6號,121.541811,25.058879
達欣信義文華,臺北市信義區泰和里14鄰吳興街600巷25號,臺北市信義區泰和里14鄰吳興街600巷25號,121.569588,25.020992
達欣東匯,臺北市南港區經貿一路75巷,臺北市南港區三重里17鄰經貿一路77號,121.620992,25.057998
達欣東門馥寓,臺北市中正區金山南路一段96號,臺北市中正區文祥里11鄰金山南路一段96號,121.527449,25.035883
達永秋鄉,臺北市大安區臥龍街291號,臺北市大安區黎和里10鄰臥龍街291號,121.558269,25.017382
達永豐盛學,臺北市北投區中央北路一段88號,臺北市北投區長安里5鄰中央北路一段90號,121.499859,25.134684
達觀淳境,臺北市文山區景東里19鄰景華街128巷2弄7號,臺北市文山區景東里19鄰景華街128巷2弄7號,121.547259,24.994935
達麗,臺北市中山區埤頭里12鄰安東街1之7號,臺北市中山區埤頭里12鄰安東街1之7號,121.542097,25.046285
達麗信義,臺北市信義區永春里5鄰忠孝東路五段743巷25號,臺北市信義區永春里5鄰忠孝東路五段743巷25號,121.581001,25.043935
達麗天蒔,臺北市北投區建民里10鄰文林北路75巷69號,臺北市北投區建民里10鄰文林北路75巷69號,121.517263,25.103325
達麗長安東路案,臺北市中山區正義里6鄰長安東路一段65巷22號,臺北市中山區正義里6鄰長安東路一段65巷22號,121.527441,25.049123
遠雄商舟,臺北市北投區承德路六段128號,臺北市北投區建民里10鄰承德路六段128號,121.512478,25.103921
遠雄宜進I-CITY,臺北市南港區成功路一段62號,臺北市南港區西新里8鄰成功路一段62號,121.59262,25.056417
遠雄山晴,臺北市北投區奇岩里16鄰三合街一段99號,臺北市北投區奇岩里16鄰三合街一段99號,121.504623,25.126702
遠雄山綺,臺北市北投區奇岩里16鄰三合街一段99號,臺北市北投區奇岩里16鄰三合街一段99號,121.504623,25.126702
遠雄峰邑,臺北市內湖區週美里25鄰新豐街71號,臺北市內湖區週美里25鄰新豐街71號,121.584079,25.06021
遠雄常御,臺北市內湖區週美里22鄰新豐街19號,臺北市內湖區週美里22鄰新豐街19號,121.582652,25.059272
遠雄晴川,臺北市文山區木新里1鄰木柵路三段220之1號,臺北市文山區木新里1鄰木柵路三段220之1號,121.569667,24.989439
遠雄賦邑,臺北市內湖區週美里23鄰行善路181巷37號,臺北市內湖區週美里23鄰行善路181巷37號,121.582421,25.058646
鄉林中山賦,臺北市中山區新福里9鄰吉林路329巷15號,臺北市中山區新福里9鄰吉林路329巷15號,121.530936,25.063984
醍湖,臺北市內湖區港富里19鄰內湖路二段103巷34之3號,臺北市內湖區港富里19鄰內湖路二段103巷34之3號,121.580918,25.081637
采吉,臺北市信義區五常里3鄰永吉路225巷7弄7號,臺北市信義區五常里3鄰永吉路225巷7弄7號,121.574512,25.046751
采采靚心,臺北市文山區興豐里20鄰興順街100號,臺北市文山區興豐里20鄰興順街100號,121.545606,25.001329
里哲,臺北市中正區羅斯福路三段240巷,臺北市中正區文盛里3鄰羅斯福路三段240巷15之1號,121.529264,25.017741
金朋馥蓊,臺北市松山區中正里20鄰南京東路三段256巷23號,臺北市松山區中正里20鄰南京東路三段256巷23號,121.544669,25.050646
金瑞山,臺北市大同區延平北路二段168號,臺北市大同區大有里19鄰延平北路二段168號,121.511392,25.05815
鉑舍,臺北市中山區聚葉里7鄰錦州街11號,臺北市中山區聚葉里7鄰錦州街11號,121.52417,25.060431
鐫月,臺北市士林區德行東路200號,臺北市士林區聖山里9鄰德行東路200號,121.5316,25.108692
鐫萃,臺北市松山區光復北路103巷,臺北市松山區吉祥里19鄰光復北路103巷24號,121.558969,25.05084
鐫豊,臺北市中山區正得里2鄰中山北路一段33巷10號,臺北市中山區正得里2鄰中山北路一段33巷10號,121.521832,25.04871
鑄慕,臺北市大安區正聲里3鄰光復南路260巷26之3號,臺北市大安區正聲里3鄰光復南路260巷26之3號,121.556318,25.040386
長安馥,臺北市中山區正義里2鄰長安東路一段97號,臺北市中山區正義里2鄰長安東路一段97號,121.528884,25.048262
長耀四季,臺北市北投區奇岩里3鄰三合街一段82巷71號,臺北市北投區奇岩里3鄰三合街一段82巷71號,121.504389,25.128482
長虹天蔚,臺北市北投區三合街一段110號,臺北市北投區奇岩里3鄰三合街一段110號,121.504358,25.126964
長虹豐匯商業科技大樓,臺北市內湖區行善路365號,臺北市內湖區石潭里13鄰行善路365號,121.585545,25.063492
長見豐閱,臺北市大同區平陽街7號,臺北市大同區星明里4鄰平陽街10號,121.516292,25.055152
開誠家圃,臺北市北投區自強街32號,臺北市北投區文林里1鄰自強街32號,121.513121,25.110202
閱讀中研,臺北市南港區舊莊街一段85號,臺北市南港區舊莊里2鄰舊莊街一段85號,121.61914,25.040852
附中仁,臺北市大安區仁慈里17鄰大安路一段176巷7號,臺北市大安區仁慈里17鄰大安路一段176巷7號,121.545533,25.036514
陞遠學,臺北市松山區復勢里3鄰南京東路四段120巷32號,臺北市松山區復勢里3鄰南京東路四段120巷32號,121.554739,25.049949
陶東騰,臺北市大安區民輝里13鄰新生南路一段97巷38號,臺北市大安區民輝里13鄰新生南路一段97巷38號,121.535946,25.041128
陽明大苑,臺北市士林區福佳里26鄰基河路302號,臺北市士林區福佳里26鄰基河路302號,121.519052,25.093978
陽明致遠,臺北市北投區榮光里24鄰致遠一路二段116號,臺北市北投區榮光里24鄰致遠一路二段116號,121.513035,25.113717
陽明迴鄉,臺北市北投區開明里25鄰翠嶺路7之1號,臺北市北投區開明里25鄰翠嶺路7之1號,121.505996,25.142709
隆美富邑,臺北市北投區奇岩里26鄰公舘路352號,臺北市北投區奇岩里26鄰公舘路352號,121.504711,25.123211
隆雲心仝聚,臺北市北投區建民里10鄰文林北路75巷69號,臺北市北投區建民里10鄰文林北路75巷69號,121.517263,25.103325
隱苑,臺北市萬華區錦德里21鄰寶興街140巷12號,臺北市萬華區錦德里21鄰寶興街140巷12號,121.494528,25.024591
雍居仁愛,臺北市中正區文北里14鄰杭州南路一段71巷3之2號,臺北市中正區文北里14鄰杭州南路一段71巷3之2號,121.526246,25.039702
雍雋品,臺北市中正區龍興里11鄰南海路75號,臺北市中正區龍興里11鄰南海路75號,121.508604,25.029299
雙全星,臺北市大同區雙連里9鄰萬全街52之3號,臺北市大同區雙連里9鄰萬全街52之3號,121.519683,25.058544
雙湖匯,臺北市內湖區內湖里24鄰成功路四段178號,臺北市內湖區內湖里24鄰成功路四段178號,121.593582,25.083355
雲極,臺北市大同區雙連里27鄰民生西路251號,臺北市大同區雙連里27鄰民生西路251號,121.514661,25.057169
青后,臺北市信義區松隆路1號,臺北市信義區敦厚里5鄰松隆路1號,121.566402,25.043503
青琉,臺北市大安區龍安里2鄰和平東路一段199巷2之4號,臺北市大安區龍安里2鄰和平東路一段199巷2之4號,121.534116,25.026603
青田618,臺北市大安區青田街6巷,臺北市大安區龍安里15鄰青田街6巷4之11號,121.531571,25.028008
青耘上,臺灣臺北市文山區木柵路一段303號,臺北市文山區華興里25鄰木柵路一段303號,121.554432,24.988235
青隅,臺北市士林區明勝里18鄰承德路四段2巷21號,臺北市士林區明勝里18鄰承德路四段2巷21號,121.520326,25.079321
靜安樹語,臺北市士林區忠誠路二段98巷7弄2號,臺北市士林區天祿里3鄰忠誠路二段98巷7弄2號,121.53012,25.113251
靜心集,臺北市文山區興業里19鄰辛亥路五段56號,臺北市文山區興業里19鄰辛亥路五段56號,121.553779,24.999583
韋昌画清江,臺北市北投區清江里8鄰清江路91巷18號,臺北市北投區清江里8鄰清江路91巷18號,121.502185,25.129733
頤禾苑,臺北市中正區詔安街88號,臺北市中正區永功里5鄰詔安街88號,121.512082,25.025417
風華系列TwinPark,臺北市南港區經貿二路255巷58號,臺北市南港區三重里21鄰經貿二路255巷58號,121.615014,25.0626
首傅晴海.,臺北市萬華區環河南路二段43號,臺北市萬華區青山里8鄰環河南路二段47號,121.496964,25.038138
首岳,臺北市大同區雙連里29鄰寧夏路94號,臺北市大同區雙連里29鄰寧夏路94號,121.514967,25.058608
首席公館,臺北市信義區松仁路136號,臺北市信義區三張里34鄰松仁路136號,121.567927,25.032188
首敦旭日,臺北市內湖區內湖路三段209號,臺北市內湖區碧山里18鄰內湖路三段209號,121.58793,25.088443
首泰城人之美,臺北市中山區力行里28鄰建國北路一段73號,臺北市中山區力行里28鄰建國北路一段73號,121.53715,25.051293
首泰大喆,臺北市南港區三重路39號旁,臺北市南港區三重里9鄰三重路39號,121.614093,25.059543
香榭帝寶,臺北市南港區重陽路21號,臺北市南港區重陽里10鄰重陽路21號,121.595403,25.055689
馥新綻,臺北市北投區桃源里10鄰中央北路三段142號,臺北市北投區桃源里10鄰中央北路三段142號,121.482947,25.137297
鳴森苑,臺北市松山區延壽街105號,臺北市松山區富泰里1鄰延壽街105號,121.565738,25.057144
麒源·拓,臺北市北投區公舘路326巷5號,臺北市北投區奇岩里20鄰公舘路326巷8號,121.505482,25.124404
麗湖嵐天,臺北市內湖區金湖里23鄰金湖路347巷88號,臺北市內湖區金湖里23鄰金湖路347巷88號,121.598887,25.074216
麗盛南京,臺北市大同區玉泉里10鄰南京西路448號,臺北市大同區玉泉里10鄰南京西路448號,121.508272,25.053398
鼎佳,臺北市中正區板溪里6鄰牯嶺街95巷8號,臺北市中正區板溪里6鄰牯嶺街95巷8號,121.519703,25.025987
鼎吉中山,臺北市中山區吉林路316號,臺北市中山區新生里13鄰吉林路316號,121.530141,25.062252
鼎吉中山VISION,臺北市中山區吉林路316號,臺北市中山區新生里13鄰吉林路316號,121.530141,25.062252
鼎吉水岸,臺北市中正區螢雪里12鄰水源路165之2號,臺北市中正區螢雪里12鄰水源路165之2號,121.514973,25.02409
鼎隆苑,臺北市文山區興豐里10鄰興隆路二段25巷20之1號,臺北市文山區興豐里10鄰興隆路二段25巷20之1號,121.545682,24.999786
龍霖初心,臺北市北投區永欣里13鄰石牌路二段315巷6之3號,臺北市北投區永欣里13鄰石牌路二段315巷6之3號,121.522989,25.122212
