id,Address,Response_Address,Response_X,Response_Y
698,臺北市文山區久康街110巷號,臺北市文山區木柵里13鄰久康街110巷9號;臺北市文山區木柵里13鄰久康街110巷11號;臺北市文山區木柵里13鄰久康街110巷12號;臺北市文山區木柵里13鄰久康街110巷13號;臺北市文山區木柵里13鄰久康街110巷14號;臺北市文山區木柵里13鄰久康街110巷15號,121.568500;121.568597;121.568482;121.568556;121.568398;121.568313,24.990219;24.990217;24.990127;24.990126;24.990088;24.990088
699,臺北市中山區新生北路三段12號,臺北市中山區恆安里15鄰新生北路三段12號,121.527387,25.063348
700,臺北市士林區文林路708號,臺北市士林區德華里14鄰文林路706號;臺北市士林區德華里14鄰文林路718號,121.521302;121.520863,25.102167;25.102488
701,臺北市北投區立農街一段號,臺北市北投區立農里21鄰立農街一段6號;臺北市北投區立農里21鄰立農街一段8號;臺北市北投區八仙里9鄰立農街一段9號;臺北市北投區立農里21鄰立農街一段10號;臺北市北投區八仙里9鄰立農街一段11號;臺北市北投區立農里21鄰立農街一段12號;臺北市北投區立農里21鄰立農街一段14號;臺北市北投區立農里21鄰立農街一段16號;臺北市北投區立農里21鄰立農街一段18號;臺北市北投區立農里21鄰立農街一段20號,121.502797;121.502841;121.502790;121.502861;121.502832;121.502900;121.502923;121.502954;121.502976;121.503021,25.118783;25.118881;25.119146;25.118948;25.119249;25.119035;25.119139;25.119199;25.119261;25.119329
702,臺北市文山區三福街79號,臺北市文山區萬有里23鄰三福街79號,121.542872,24.997928
703,臺北市信義區基隆路二段64~72號,臺北市信義區黎順里17鄰基隆路二段201之1號,121.553045,25.024443
704,臺北市中正區羅斯福路號,臺北市中正區新營里15鄰羅斯福路二段1號;臺北市中正區新營里3鄰羅斯福路一段1之2號;臺北市中正區頂東里6鄰羅斯福路三段2號;臺北市中正區龍福里4鄰羅斯福路一段2號;臺北市中正區文盛里9鄰羅斯福路四段2號;臺北市中正區南福里4鄰羅斯福路二段2號;臺北市中正區新營里15鄰羅斯福路二段3號;臺北市中正區新營里3鄰羅斯福路一段3號;臺北市中正區龍福里4鄰羅斯福路一段4號;臺北市中正區龍福里4鄰羅斯福路一段4之1號,121.520816;121.517425;121.524817;121.516926;121.532776;121.520407;121.520895;121.517474;121.517439;121.517439,25.029610;25.034248;25.023533;25.034175;25.015964;25.029434;25.029506;25.034189;25.033458;25.033458
705,臺北市士林區中山北路六段754巷7號,臺北市士林區天祿里14鄰中山北路六段754巷7號,121.528948,25.115230
706,臺北市內湖區週美里新豐街號,臺北市內湖區週美里22鄰新豐街17號;臺北市內湖區週美里22鄰新豐街19號;臺北市內湖區週美里22鄰新豐街21號;臺北市內湖區週美里22鄰新豐街23號;臺北市內湖區週美里22鄰新豐街25號;臺北市內湖區週美里22鄰新豐街27號;臺北市內湖區週美里21鄰新豐街28號;臺北市內湖區週美里21鄰新豐街30號;臺北市內湖區週美里21鄰新豐街32號;臺北市內湖區週美里21鄰新豐街36號,121.582551;121.582652;121.582745;121.582642;121.582741;121.582830;121.582489;121.582519;121.582609;121.582703,25.059221;25.059272;25.059320;25.059078;25.059128;25.059177;25.059778;25.059729;25.059778;25.059822
707,臺北市內湖區週美里新豐街號,臺北市內湖區週美里22鄰新豐街17號;臺北市內湖區週美里22鄰新豐街19號;臺北市內湖區週美里22鄰新豐街21號;臺北市內湖區週美里22鄰新豐街23號;臺北市內湖區週美里22鄰新豐街25號;臺北市內湖區週美里22鄰新豐街27號;臺北市內湖區週美里21鄰新豐街28號;臺北市內湖區週美里21鄰新豐街30號;臺北市內湖區週美里21鄰新豐街32號;臺北市內湖區週美里21鄰新豐街36號,121.582551;121.582652;121.582745;121.582642;121.582741;121.582830;121.582489;121.582519;121.582609;121.582703,25.059221;25.059272;25.059320;25.059078;25.059128;25.059177;25.059778;25.059729;25.059778;25.059822
708,臺北市內湖區南京東路六段號,臺北市內湖區行善里13鄰南京東路六段32號;臺北市內湖區行善里13鄰南京東路六段36號;臺北市內湖區行善里13鄰南京東路六段38號;臺北市內湖區行善里13鄰南京東路六段40號;臺北市內湖區行善里13鄰南京東路六段42號;臺北市內湖區行善里13鄰南京東路六段46號;臺北市內湖區行善里11鄰南京東路六段70號;臺北市內湖區行善里17鄰南京東路六段71號;臺北市內湖區行善里11鄰南京東路六段72號;臺北市內湖區行善里17鄰南京東路六段73號,121.575881;121.575937;121.575971;121.576008;121.576070;121.576133;121.576704;121.576288;121.576753;121.576357,25.053647;25.053684;25.053701;25.053718;25.053750;25.053784;25.054112;25.055350;25.053993;25.055378
709,臺北市內湖區南京東路六段號,臺北市內湖區行善里13鄰南京東路六段32號;臺北市內湖區行善里13鄰南京東路六段36號;臺北市內湖區行善里13鄰南京東路六段38號;臺北市內湖區行善里13鄰南京東路六段40號;臺北市內湖區行善里13鄰南京東路六段42號;臺北市內湖區行善里13鄰南京東路六段46號;臺北市內湖區行善里11鄰南京東路六段70號;臺北市內湖區行善里17鄰南京東路六段71號;臺北市內湖區行善里11鄰南京東路六段72號;臺北市內湖區行善里17鄰南京東路六段73號,121.575881;121.575937;121.575971;121.576008;121.576070;121.576133;121.576704;121.576288;121.576753;121.576357,25.053647;25.053684;25.053701;25.053718;25.053750;25.053784;25.054112;25.055350;25.053993;25.055378
710,臺北市內湖區週美里新富街號,臺北市內湖區週美里23鄰新富街33號;臺北市內湖區週美里23鄰新富街35號;臺北市內湖區週美里23鄰新富街37號;臺北市內湖區週美里23鄰新富街39號;臺北市內湖區週美里26鄰新富街57號;臺北市內湖區週美里22鄰新富街58號;臺北市內湖區週美里22鄰新富街58之1號;臺北市內湖區週美里26鄰新富街59號;臺北市內湖區週美里25鄰新富街66號;臺北市內湖區週美里25鄰新富街68號,121.583181;121.583260;121.583439;121.583350;121.583836;121.583012;121.583138;121.584072;121.583538;121.583741,25.059010;25.058881;25.058961;25.059097;25.059200;25.059463;25.059519;25.059294;25.059570;25.059674
711,臺北市大安區義安里信義路四段號,臺北市大安區義安里1鄰信義路四段116號;臺北市大安區義安里1鄰信義路四段120號;臺北市大安區義安里1鄰信義路四段128號;臺北市大安區義安里1鄰信義路四段130號;臺北市大安區義安里1鄰信義路四段132號;臺北市大安區義安里1鄰信義路四段134號;臺北市大安區義安里1鄰信義路四段136號;臺北市大安區義安里1鄰信義路四段138號;臺北市大安區義安里1鄰信義路四段140號;臺北市大安區義安里1鄰信義路四段148號,121.549295;121.549449;121.549595;121.549655;121.549719;121.549770;121.549823;121.549913;121.549981;121.550211,25.033068;25.033062;25.033061;25.033061;25.033059;25.033059;25.033056;25.033056;25.033054;25.033047
712,臺北市大安區敦化南路一段187巷號,臺北市大安區建安里15鄰敦化南路一段187巷2號;臺北市大安區建安里15鄰敦化南路一段187巷4號;臺北市大安區建安里14鄰敦化南路一段187巷9號;臺北市大安區建安里14鄰敦化南路一段187巷12號;臺北市大安區建安里14鄰敦化南路一段187巷14號;臺北市大安區建安里14鄰敦化南路一段187巷15號;臺北市大安區建安里14鄰敦化南路一段187巷17號;臺北市大安區建安里14鄰敦化南路一段187巷19號;臺北市大安區建安里14鄰敦化南路一段187巷21號;臺北市大安區建安里14鄰敦化南路一段187巷23號,121.549470;121.549522;121.549791;121.549943;121.549997;121.550026;121.550149;121.550248;121.550369;121.550445,25.042480;25.042480;25.042691;25.042446;25.042445;25.042667;25.042667;25.042673;25.042665;25.042666
713,臺北市大安區和平東路三段434巷旁號,臺北市大安區黎和里7鄰和平東路三段434巷1號;臺北市大安區黎和里7鄰和平東路三段434巷3號;臺北市大安區黎和里7鄰和平東路三段434巷5號;臺北市大安區黎和里7鄰和平東路三段434巷7號,121.559511;121.559464;121.559423;121.559366,25.017686;25.017623;25.017548;25.017472
714,臺北市士林區天母里中山北路7段190巷號,臺北市士林區天母里2鄰中山北路七段190巷1號;臺北市士林區天母里2鄰中山北路七段190巷1之1號;臺北市士林區天母里2鄰中山北路七段190巷3號;臺北市士林區天母里2鄰中山北路七段190巷3之1號;臺北市士林區天母里2鄰中山北路七段190巷5號;臺北市士林區天母里2鄰中山北路七段190巷5之1號;臺北市士林區天母里2鄰中山北路七段190巷13號;臺北市士林區天母里2鄰中山北路七段190巷19號;臺北市士林區天母里1鄰中山北路七段190巷27號;臺北市士林區天母里1鄰中山北路七段190巷27之1號,121.533137;121.533212;121.533253;121.533304;121.533434;121.533367;121.534042;121.534567;121.535242;121.535207,25.125077;25.125136;25.125160;25.125174;25.125222;25.125205;25.125613;25.125876;25.125945;25.126038
715,臺北市大安區羅斯福路三段55號,臺北市大安區古莊里11鄰羅斯福路三段55號,121.525645,25.023197
716,臺北市中正區廈門街81巷49號,臺北市中正區螢圃里15鄰廈門街81巷46號;臺北市中正區螢圃里12鄰廈門街81巷51號,121.521190;121.520034,25.024215;25.024391
717,臺北市士林區忠誠路二段21巷A棟2樓號,臺北市士林區三玉里14鄰忠誠路二段21巷21號,121.531526,25.109575
718,臺北市中山區中山北路二段183巷號,臺北市中山區恆安里1鄰中山北路二段183巷1之4號;臺北市中山區恆安里1鄰中山北路二段183巷1之5號;臺北市中山區恆安里1鄰中山北路二段183巷2之4號;臺北市中山區恆安里3鄰中山北路二段183巷3號;臺北市中山區恆安里3鄰中山北路二段183巷3之1號;臺北市中山區恆安里3鄰中山北路二段183巷3之2號;臺北市中山區恆安里3鄰中山北路二段183巷3之3號;臺北市中山區恆安里3鄰中山北路二段183巷4之10號;臺北市中山區恆安里3鄰中山北路二段183巷4之11號;臺北市中山區恆安里3鄰中山北路二段183巷4之12號,121.522981;121.523017;121.523032;121.523174;121.523398;121.523431;121.523498;121.523703;121.523734;121.523773,25.063808;25.063817;25.063721;25.063839;25.063779;25.063779;25.063779;25.063679;25.063677;25.063663
719,臺北市中山區民權東路二段71巷A2棟7樓號,臺北市中山區新福里1鄰民權東路二段71巷45之1號,121.531852,25.064364
720,臺北市北投區大興街號,臺北市北投區大同里13鄰大興街5號;臺北市北投區大同里13鄰大興街7號;臺北市北投區大同里16鄰大興街11號;臺北市北投區中央里16鄰大興街12號;臺北市北投區大同里16鄰大興街13號;臺北市北投區中央里16鄰大興街14號;臺北市北投區大同里16鄰大興街15號;臺北市北投區中央里16鄰大興街16號;臺北市北投區大同里16鄰大興街17號;臺北市北投區中央里16鄰大興街18號,121.497639;121.497703;121.497971;121.498005;121.498020;121.498093;121.498125;121.498172;121.498209;121.498262,25.129839;25.129867;25.129919;25.129745;25.129939;25.129767;25.129988;25.129787;25.130016;25.129809
721,臺北市文山區汀洲路四段47-12號,找不到指定的門牌地址。,,
722,臺北市中正區仁愛路二段號,臺北市中正區文北里6鄰仁愛路二段1號;臺北市中正區文北里1鄰仁愛路二段2號;臺北市中正區文北里6鄰仁愛路二段3號;臺北市中正區文北里6鄰仁愛路二段5號;臺北市中正區文北里1鄰仁愛路二段6號;臺北市中正區文北里1鄰仁愛路二段6之1號;臺北市中正區文北里6鄰仁愛路二段7號;臺北市中正區文北里6鄰仁愛路二段7之1號;臺北市中正區文北里6鄰仁愛路二段9號;臺北市中正區文北里1鄰仁愛路二段10之1號,121.525468;121.525367;121.525634;121.525702;121.525519;121.525585;121.525823;121.525891;121.526145;121.525780,25.038491;25.038104;25.038488;25.038488;25.038067;25.038065;25.038485;25.038485;25.038516;25.038098
723,臺北市士林區至善路二段88巷旁(故宮路口)A7棟4F號,臺北市士林區臨溪里3鄰至善路二段88號,121.546049,25.097638
724,臺北市內湖區石潭里安康路號,臺北市內湖區石潭里4鄰安康路6號;臺北市內湖區石潭里4鄰安康路12號;臺北市內湖區石潭里4鄰安康路16號;臺北市內湖區石潭里4鄰安康路18號;臺北市內湖區石潭里4鄰安康路20號;臺北市內湖區石潭里4鄰安康路28之1號;臺北市內湖區石潭里4鄰安康路28之2號;臺北市內湖區石潭里4鄰安康路28之3號;臺北市內湖區石潭里4鄰安康路28之5號;臺北市內湖區石潭里4鄰安康路28之6號,121.592025;121.592845;121.592899;121.592952;121.593028;121.593796;121.593884;121.593975;121.594061;121.594151,25.060758;25.061551;25.061626;25.061699;25.061779;25.062429;25.062434;25.062438;25.062441;25.062445
725,臺北市中正區廈門街113巷號,臺北市中正區網溪里9鄰廈門街113巷1號;臺北市中正區網溪里9鄰廈門街113巷5號;臺北市中正區網溪里9鄰廈門街113巷6號;臺北市中正區網溪里9鄰廈門街113巷7號;臺北市中正區網溪里9鄰廈門街113巷8號;臺北市中正區網溪里9鄰廈門街113巷8之1號;臺北市中正區網溪里9鄰廈門街113巷9號;臺北市中正區網溪里9鄰廈門街113巷9之1號;臺北市中正區網溪里9鄰廈門街113巷10之1號;臺北市中正區網溪里9鄰廈門街113巷10之2號,121.517640;121.517826;121.517666;121.517883;121.517909;121.517996;121.518002;121.518085;121.518150;121.518210,25.023519;25.023503;25.023360;25.023505;25.023337;25.023333;25.023529;25.023531;25.023309;25.023353
726,臺北市南港區興南街64巷26弄號,臺北市南港區東新里12鄰興南街64巷26弄1號;臺北市南港區東新里12鄰興南街64巷26弄2號;臺北市南港區東新里12鄰興南街64巷26弄3號;臺北市南港區東新里12鄰興南街64巷26弄4號;臺北市南港區東新里12鄰興南街64巷26弄5號;臺北市南港區東新里12鄰興南街64巷26弄6號;臺北市南港區東新里12鄰興南街64巷26弄7號;臺北市南港區東新里12鄰興南街64巷26弄8號;臺北市南港區東新里12鄰興南街64巷26弄10號;臺北市南港區東新里12鄰興南街64巷26弄12號,121.601877;121.602225;121.601787;121.602136;121.601699;121.602093;121.601618;121.601994;121.601951;121.601860,25.055107;25.055097;25.055084;25.055077;25.055064;25.055067;25.055046;25.055045;25.055036;25.055014
727,臺北市士林區前港里劍潭路57之1號,臺北市士林區前港里16鄰劍潭路57號,121.520951,25.083907
728,臺北市內湖區金莊路號,臺北市內湖區石潭里11鄰金莊路18號;臺北市內湖區石潭里11鄰金莊路20號;臺北市內湖區石潭里11鄰金莊路22號;臺北市內湖區石潭里11鄰金莊路26號;臺北市內湖區石潭里13鄰金莊路80號;臺北市內湖區石潭里13鄰金莊路82號;臺北市內湖區石潭里13鄰金莊路86號;臺北市內湖區石潭里13鄰金莊路88號;臺北市內湖區石潭里13鄰金莊路90號;臺北市內湖區石潭里13鄰金莊路92號,121.587481;121.587633;121.587759;121.587701;121.587397;121.587408;121.587411;121.587284;121.587187;121.587097,25.061716;25.062010;25.062179;25.062255;25.063220;25.063286;25.063367;25.063500;25.063496;25.063496
729,臺北市北投區三合街  二段號,臺北市北投區清江里17鄰三合街二段402號;臺北市北投區清江里17鄰三合街二段404號;臺北市北投區清江里17鄰三合街二段406號;臺北市北投區清江里17鄰三合街二段408號;臺北市北投區清江里22鄰三合街二段409號;臺北市北投區清江里22鄰三合街二段411號;臺北市北投區清江里17鄰三合街二段412號;臺北市北投區清江里22鄰三合街二段413號;臺北市北投區清江里17鄰三合街二段414號;臺北市北投區清江里22鄰三合街二段415號,121.503170;121.503128;121.503083;121.503037;121.503108;121.503063;121.502917;121.502990;121.502877;121.502950,25.126749;25.126743;25.126739;25.126733;25.126567;25.126576;25.126721;25.126567;25.126716;25.126563
730,臺北市中正區和平西路一段15號,臺北市中正區南福里1鄰和平西路一段15號,121.521300,25.027016
731,臺北市文山區公訓段2小段431號,臺北市文山區景行里4鄰羅斯福路六段431號,121.540210,24.990873
732,臺北市中正區和平西路二段C戶7樓號,臺北市中正區永功里18鄰和平西路二段6之2號;臺北市中正區永功里18鄰和平西路二段8之1號;臺北市中正區龍光里7鄰和平西路二段17之4號;臺北市中正區龍光里7鄰和平西路二段17之5號;臺北市中正區龍光里7鄰和平西路二段17之6號;臺北市中正區龍光里7鄰和平西路二段17之7號;臺北市中正區龍光里3鄰和平西路二段21之1號;臺北市中正區永功里19鄰和平西路二段22之1號;臺北市中正區龍光里3鄰和平西路二段23之1號;臺北市中正區永功里20鄰和平西路二段26之1號,121.514039;121.513883;121.513628;121.513637;121.513653;121.513662;121.513418;121.513389;121.513339;121.513352,25.027826;25.027909;25.028385;25.028404;25.028427;25.028445;25.028493;25.028081;25.028535;25.028172
733,臺北市中正區仁愛路二段44號,臺北市中正區文北里13鄰仁愛路二段43之1號,121.528968,25.038471
734,臺北市大同區民權西路292巷旁(B-08F)號,臺北市大同區南芳里10鄰民權西路292巷4號;臺北市大同區南芳里10鄰民權西路292巷8號;臺北市大同區南芳里10鄰民權西路292巷10號;臺北市大同區南芳里10鄰民權西路292巷14號;臺北市大同區南芳里11鄰民權西路292巷16號;臺北市大同區南芳里10鄰民權西路292巷17號;臺北市大同區南芳里11鄰民權西路292巷18號;臺北市大同區南芳里10鄰民權西路292巷19號;臺北市大同區南芳里11鄰民權西路292巷20號;臺北市大同區南芳里11鄰民權西路292巷22號,121.510219;121.510475;121.510474;121.510471;121.510444;121.510564;121.510444;121.510555;121.510443;121.510443,25.062771;25.062677;25.062622;25.062532;25.062486;25.062313;25.062428;25.062283;25.062391;25.062332
735,臺北市中正區廈門街149號,臺北市中正區網溪里6鄰廈門街149號,121.517688,25.021695
736,臺北市北投區文林北路與文承路交叉口號,臺北市北投區建民里2鄰文林北路10之1號;臺北市北投區建民里2鄰文林北路12之1號;臺北市北投區文林里18鄰文林北路230之1號;臺北市北投區文林里15鄰文林北路234之1號;臺北市北投區文林里15鄰文林北路234之2號;臺北市北投區文林里15鄰文林北路234之3號;臺北市北投區文林里15鄰文林北路234之4號;臺北市北投區文林里15鄰文林北路234之5號;臺北市北投區文林里15鄰文林北路234之6號;臺北市北投區文林里15鄰文林北路234之7號,121.519443;121.519473;121.514067;121.514066;121.514126;121.514239;121.514298;121.514432;121.514481;121.514583,25.104351;25.104616;25.108526;25.108640;25.108658;25.108698;25.108715;25.108760;25.108775;25.108808
737,臺北市大安區復興南路二段號,臺北市大安區龍圖里8鄰復興南路二段2號;臺北市大安區龍圖里8鄰復興南路二段4號;臺北市大安區龍圖里8鄰復興南路二段6號;臺北市大安區住安里1鄰復興南路二段7號;臺北市大安區龍圖里8鄰復興南路二段8號;臺北市大安區住安里1鄰復興南路二段9號;臺北市大安區龍圖里8鄰復興南路二段10號;臺北市大安區住安里1鄰復興南路二段11號;臺北市大安區住安里1鄰復興南路二段11之1號;臺北市大安區住安里1鄰復興南路二段13之1號,121.543373;121.543372;121.543370;121.543792;121.543370;121.543792;121.543372;121.543792;121.543792;121.543790,25.033121;25.032951;25.032906;25.032755;25.032862;25.032700;25.032817;25.032627;25.032595;25.032491
738,臺北市士林區天母東路8號,臺北市士林區天福里20鄰天母東路8號,121.531383,25.117709
739,臺北市北投區文林北路175巷及75巷口號,臺北市北投區文林里18鄰文林北路170號;臺北市北投區文林里18鄰文林北路176號,121.515952;121.515916,25.106900;25.106928
740,臺北市中山區松江路號,臺北市中山區朱園里21鄰松江路1號;臺北市中山區朱園里21鄰松江路1之1號;臺北市中山區興亞里1鄰松江路2號;臺北市中山區朱園里21鄰松江路3號;臺北市中山區朱園里21鄰松江路3之1號;臺北市中山區朱園里21鄰松江路5號;臺北市中山區朱園里21鄰松江路5之1號;臺北市中山區朱園里21鄰松江路7號;臺北市中山區朱園里21鄰松江路7之1號;臺北市中山區興亞里1鄰松江路8之1號,121.533300;121.533131;121.532714;121.533130;121.533131;121.533131;121.533131;121.533131;121.533131;121.532712,25.045835;25.045912;25.046292;25.046001;25.046074;25.046123;25.046160;25.046191;25.046220;25.046436
741,臺北市北投區西安街二段吉利街口號,臺北市北投區立農里2鄰西安街二段171之1號;臺北市北投區立農里19鄰西安街二段189之1號;臺北市北投區立農里19鄰西安街二段191之1號;臺北市北投區立農里19鄰西安街二段193之1號;臺北市北投區立農里19鄰西安街二段195之1號;臺北市北投區立農里9鄰西安街二段283之1號;臺北市北投區八仙里7鄰西安街二段353之1號,121.511401;121.510983;121.510892;121.510827;121.510741;121.506336;121.504535,25.119201;25.119396;25.119437;25.119458;25.119496;25.120464;25.120867
742,臺北市內湖區週美里行善路號,臺北市內湖區週美里17鄰行善路61號;臺北市內湖區週美里17鄰行善路63號;臺北市內湖區週美里17鄰行善路65號;臺北市內湖區週美里17鄰行善路67號;臺北市內湖區週美里17鄰行善路69號;臺北市內湖區週美里17鄰行善路71號;臺北市內湖區週美里17鄰行善路73號;臺北市內湖區週美里17鄰行善路75號;臺北市內湖區週美里17鄰行善路77號;臺北市內湖區週美里17鄰行善路79號,121.578067;121.578108;121.578193;121.578233;121.578318;121.578363;121.578447;121.578491;121.578576;121.578618,25.057635;25.057656;25.057699;25.057720;25.057763;25.057786;25.057829;25.057852;25.057894;25.057917
743,臺北市中山區松江路38巷25號,臺北市中山區興亞里10鄰松江路38巷25號,121.531090,25.047636
744,臺北市萬華區糖?里大理街133巷號,臺北市萬華區糖廍里2鄰大理街133巷1號;臺北市萬華區糖廍里2鄰大理街133巷1之1號;臺北市萬華區糖廍里3鄰大理街133巷2號;臺北市萬華區糖廍里2鄰大理街133巷3號;臺北市萬華區糖廍里3鄰大理街133巷4號;臺北市萬華區糖廍里2鄰大理街133巷5號;臺北市萬華區糖廍里3鄰大理街133巷6號;臺北市萬華區糖廍里2鄰大理街133巷7號;臺北市萬華區糖廍里3鄰大理街133巷8號;臺北市萬華區糖廍里2鄰大理街133巷9號,121.497395;121.497667;121.497243;121.497395;121.497227;121.497322;121.497220;121.497311;121.497204;121.497300,25.034552;25.034620;25.034506;25.034587;25.034573;25.034618;25.034603;25.034655;25.034669;25.034694
745,臺北市信義區基隆路2段22號,臺北市信義區中興里1鄰基隆路二段22號,121.558728,25.031936
746,臺北市信義區基隆路二段22號,臺北市信義區中興里1鄰基隆路二段22號,121.558728,25.031936
747,臺北市信義區基隆路二段22號,臺北市信義區中興里1鄰基隆路二段22號,121.558728,25.031936
748,臺北市信義區基隆路二段23號,臺北市信義區景聯里4鄰基隆路二段23號,121.559000,25.031759
749,臺北市萬華區康定路257-259號,臺北市萬華區富福里3鄰康定路257號,121.501258,25.034756
750,臺北市北投區大同里大業路號,臺北市北投區大同里12鄰大業路365號;臺北市北投區大同里12鄰大業路388號;臺北市北投區大同里12鄰大業路390號;臺北市北投區大同里12鄰大業路392號;臺北市北投區大同里12鄰大業路394號;臺北市北投區大同里12鄰大業路408號;臺北市北投區大同里12鄰大業路424號;臺北市北投區大同里12鄰大業路428號;臺北市北投區大同里12鄰大業路432號;臺北市北投區大同里12鄰大業路434號,121.496224;121.497266;121.497242;121.497229;121.497202;121.497077;121.496920;121.496875;121.496820;121.496786,25.130510;25.129840;25.129892;25.129919;25.129980;25.130253;25.130590;25.130686;25.130806;25.130879
751,臺北市萬華區西園路二段261巷號,臺北市萬華區錦德里12鄰西園路二段261巷1號;臺北市萬華區錦德里13鄰西園路二段261巷3號;臺北市萬華區錦德里13鄰西園路二段261巷5號;臺北市萬華區錦德里2鄰西園路二段261巷6號;臺北市萬華區錦德里2鄰西園路二段261巷8號;臺北市萬華區錦德里2鄰西園路二段261巷10號;臺北市萬華區錦德里14鄰西園路二段261巷11號;臺北市萬華區錦德里14鄰西園路二段261巷13號;臺北市萬華區錦德里3鄰西園路二段261巷14號;臺北市萬華區錦德里3鄰西園路二段261巷14之1號,121.492766;121.492850;121.492890;121.492777;121.492814;121.492774;121.493009;121.493061;121.492931;121.492973,25.025711;25.025600;25.025562;25.025524;25.025487;25.025397;25.025447;25.025397;25.025371;25.025330
752,臺北市萬華區民和街118號,臺北市萬華區日善里7鄰民和街118號,121.497066,25.025310
753,臺北市內湖區東湖段一小段25-3地號,臺北市內湖區西湖里13鄰基湖路1之1號;臺北市內湖區湖元里18鄰新湖二路1之1號;臺北市內湖區湖元里18鄰新湖二路1之2號;臺北市內湖區西湖里13鄰基湖路1之2號;臺北市內湖區湖元里18鄰行忠路2之1號;臺北市內湖區西康里8鄰文湖街2之1號;臺北市內湖區碧山里14鄰碧山路2之1號;臺北市內湖區碧山里14鄰碧山路2之2號;臺北市內湖區碧山里14鄰碧山路2之3號;臺北市內湖區碧山里14鄰碧山路2之5號,121.565535;121.573460;121.573472;121.565507;121.576984;121.560545;121.591318;121.591015;121.591066;121.591037,25.081576;25.060168;25.060092;25.081478;25.064992;25.085819;25.086483;25.086908;25.087126;25.087201
754,臺北市內湖區寶湖里民權東路六段289巷(巷口)號,臺北市內湖區寶湖里22鄰民權東路六段289巷21號;臺北市內湖區寶湖里22鄰民權東路六段289巷23號;臺北市內湖區寶湖里22鄰民權東路六段289巷25號;臺北市內湖區寶湖里22鄰民權東路六段289巷27號;臺北市內湖區寶湖里22鄰民權東路六段289巷29號;臺北市內湖區寶湖里22鄰民權東路六段289巷31號,121.601423;121.601487;121.601332;121.601281;121.601356;121.601219,25.068981;25.069122;25.069147;25.069237;25.069351;25.069382
755,臺北市文山區福興路97號,臺北市文山區興旺里22鄰福興路97號,121.549145,25.006205
756,臺北市中山區建國北路一段52號,臺北市中山區朱園里7鄰建國北路一段52號,121.536338,25.048022
757,臺北市士林區忠誠路二段40巷22號,臺北市士林區蘭雅里3鄰忠誠路二段40巷22號,121.529149,25.110303
758,臺北市大安區潮州街55巷號,臺北市大安區錦泰里9鄰潮州街55巷2號;臺北市大安區錦泰里11鄰潮州街55巷3號;臺北市大安區錦泰里11鄰潮州街55巷3之1號;臺北市大安區錦泰里9鄰潮州街55巷4號;臺北市大安區錦泰里8鄰潮州街55巷6號;臺北市大安區錦泰里6鄰潮州街55巷12號;臺北市大安區錦泰里6鄰潮州街55巷12之1號,121.523988;121.524153;121.524161;121.523951;121.524036;121.524146;121.524116,25.029398;25.029610;25.029662;25.029482;25.029537;25.030272;25.030311
759,臺北市中山區中山北路二段42巷B棟7樓號,臺北市中山區民安里15鄰中山北路二段42巷42號,121.520698,25.054627
760,臺北市萬華區西園路一段號,臺北市萬華區菜園里15鄰西園路一段5號;臺北市萬華區菜園里15鄰西園路一段7號;臺北市萬華區菜園里15鄰西園路一段9號;臺北市萬華區菜園里15鄰西園路一段13號;臺北市萬華區菜園里15鄰西園路一段15號;臺北市萬華區菜園里15鄰西園路一段17之1號;臺北市萬華區菜園里15鄰西園路一段17之2號;臺北市萬華區菜園里15鄰西園路一段17之3號;臺北市萬華區菜園里15鄰西園路一段17之5號;臺北市萬華區菜園里15鄰西園路一段17之6號,121.500283;121.500299;121.500286;121.500249;121.500238;121.500255;121.500290;121.500324;121.500254;121.500283,25.041777;25.041743;25.041712;25.041471;25.041439;25.041391;25.041388;25.041384;25.041364;25.041363
761,臺北市萬華區康定路143號,臺北市萬華區富民里4鄰康定路142號;臺北市萬華區富民里4鄰康定路146號,121.501880;121.501878,25.039944;25.039933
762,臺北市大安區安東街35巷號,臺北市大安區誠安里14鄰安東街35巷2號;臺北市大安區誠安里14鄰安東街35巷4之1號;臺北市大安區誠安里14鄰安東街35巷6號;臺北市大安區誠安里14鄰安東街35巷8號;臺北市大安區誠安里14鄰安東街35巷10號;臺北市大安區誠安里14鄰安東街35巷12號;臺北市大安區誠安里14鄰安東街35巷17號;臺北市大安區誠安里14鄰安東街35巷19號;臺北市大安區誠安里14鄰安東街35巷21號;臺北市大安區誠安里14鄰安東街35巷25號,121.542820;121.542903;121.542938;121.543001;121.543083;121.543113;121.543079;121.543133;121.543187;121.543245,25.043990;25.044020;25.044028;25.044008;25.044025;25.044015;25.044221;25.044231;25.044241;25.044208
