p_name,Address,Response_Address,x,y,dist_MRT,station
樸園璞開石,臺北市北投區文林北路7號,臺北市北投區建民里2鄰文林北路10之1號,121.519443,25.104351,319.09694705322363,明德Mingde
樹語院,臺北市文山區木柵里19鄰秀明路一段185巷45號,臺北市文山區木柵里19鄰秀明路一段185巷45號,121.569349,24.993317,336.5565085689347,萬芳社區Wanfang Community
樹說,臺北市內湖區南湖里8鄰民權東路六段280巷155弄201號,臺北市內湖區南湖里8鄰民權東路六段280巷155弄201號,121.609483,25.068446,230.9273681704013,東湖Donghu
欣聯奇岩,臺北市北投區奇岩里26鄰公舘路350巷29號,臺北市北投區奇岩里26鄰公舘路350巷29號,121.504103,25.12406,302.3533089902202,唭哩岸Qilian
欣聯東園綻,臺北市萬華區東園街30號,臺北市萬華區忠德里3鄰東園街30號,121.495715,25.027099,659.4325115552288,龍山寺Longshan Temple
正隆官邸,臺北市中正區文北里17鄰杭州南路一段43號,臺北市中正區文北里17鄰杭州南路一段43號,121.526162,25.04107,394.33926544859764,善導寺Shandao Temple
正隆晶鑽,臺北市南港區三重里27鄰園區街32號,臺北市南港區三重里27鄰園區街32號,121.612692,25.059742,362.7311063628138,南港軟體園區Nangang Software Park
民權匯,臺北市大同區民權西路179號,臺北市大同區民權西路179號,121.5132117,25.0631827,54.84027342770427,大橋頭Daqiaotou
民權好合,臺北市大同區蓬萊里11鄰民權西路205號,臺北市大同區蓬萊里11鄰民權西路205號,121.515214,25.063182,277.3534982517445,大橋頭Daqiaotou
民權首富Ⅱ,臺北市大同區民權里6鄰民權西路146號,臺北市大同區民權里6鄰民權西路146號,121.515811,25.062764,344.891089147432,大橋頭Daqiaotou
民生鉑月,臺北市松山區鵬程里12鄰延壽街18巷19號,臺北市松山區鵬程里12鄰延壽街18巷19號,121.568552,25.056512,512.572275682429,南京三民Nanjing Sanmin
水樹之間,臺北市大安區民炤里11鄰信義路三段39號,臺北市大安區民炤里11鄰信義路三段39號,121.534837,25.033757,21.582680599911516,大安森林公園Daan Park
水研,臺北市士林區明勝里1鄰承德路四段1巷25號,臺北市士林區明勝里1鄰承德路四段1巷25號,121.5223,25.078187,465.5181059936964,圓山Yuanshan
永保安康,臺北市大同區延平里13鄰保安街88號,臺北市大同區延平里13鄰保安街88號,121.511601,25.05894,280.00766387880446,大橋頭Daqiaotou
永信方圓,臺北市北投區三合街一段38號,臺北市北投區奇岩里3鄰三合街一段38號,121.505932,25.127272,373.5976646495307,唭哩岸Qilian
永康壹號,臺北市大安區福住里12鄰永康街1號,臺北市大安區福住里12鄰永康街1號,121.529962,25.033284,139.87631225387997,東門Dongmen
永康麗莊,臺北市大安區永康里2鄰麗水街9巷5號,臺北市大安區永康里2鄰麗水街9巷5號,121.528949,25.030619,189.14516019640607,東門Dongmen
永德言葉,臺北市大同區萬全街1號,臺北市大同區雙連里32鄰萬全街1號,121.520307,25.058817,68.75427908021688,雙連Shuanglian
永筑埕光,臺北市大同區國順里7鄰民族西路340號,臺北市大同區國順里7鄰民族西路340號,121.509298,25.068587,490.6913188055033,大橋頭Daqiaotou
永筑埕曦,臺北市大同區至聖里29鄰民族西路189之3號,臺北市大同區至聖里29鄰民族西路189之3號,121.514837,25.068729,395.72926599881646,大橋頭Daqiaotou
永豐泰雲川,臺北市大同區鄰江里13鄰延平北路四段18號,臺北市大同區鄰江里13鄰延平北路四段18號,121.510774,25.069144,404.87669991405636,大橋頭Daqiaotou
永陞信義安和案,臺北市大安區安和路二段59巷,臺北市大安區通安里6鄰安和路二段59巷21號,121.553122,25.031009,142.10750254385584,信義安和Xinyi Anhe
永陞奕居,臺北市大同區承德路一段88號,臺北市大同區建泰里15鄰承德路一段88號,121.517407,25.053027,328.0538075696507,台北車站Taipei Main Station
永陞韶華-華年(工研館),臺北市大安區民輝里17鄰忠孝東路三段46號,臺北市大安區民輝里17鄰忠孝東路三段46號,121.534954,25.041801,230.11321569603828,忠孝新生Zhongxiao Xinsheng
永陞韶華-韶光(大安館),臺北市大安區民輝里16鄰忠孝東路三段10巷10號,臺北市大安區民輝里16鄰忠孝東路三段10巷10號,121.533424,25.041585,73.08077798054741,忠孝新生Zhongxiao Xinsheng
永陞鳳翎,臺北市松山區南京東路四段120巷30號,臺北市松山區復勢里3鄰南京東路四段120巷30號,121.554739,25.050042,371.78019890664115,台北小巨蛋Taipei Arena
沐山,臺北市士林區天母里6鄰中山北路七段81巷16弄5號,臺北市士林區天母里6鄰中山北路七段81巷16弄5號,121.53031,25.122202,1410.7367512032313,芝山Zhishan
沐松琚,臺北市南港區聯成里14鄰東新街77巷15弄15號,臺北市南港區聯成里14鄰東新街77巷15弄15號,121.588946,25.047464,511.3099074562084,昆陽Kunyang
沐極,臺北市文山區興得里26鄰興隆路三段304巷23號,臺北市文山區興得里26鄰興隆路三段304巷23號,121.558167,24.993846,322.40681987280016,萬芳醫院Wanfang Hospital
泊山妍,臺北市北投區溫泉里9鄰公舘路63巷25號,臺北市北投區溫泉里9鄰公舘路63巷25號,121.505084,25.133493,347.28163387891476,新北投Xinbeitou
泛亞長安,臺北市中山區朱園里7鄰長安東路二段118號,臺北市中山區朱園里7鄰長安東路二段118號,121.536045,25.048303,394.5465641980929,松江南京Songjiang Nanjing
泰彰尚青苑,臺北市文山區華興里20鄰木柵路一段238巷12之1號,臺北市文山區華興里20鄰木柵路一段238巷12之1號,121.554083,24.98719,841.6656578928312,萬芳醫院Wanfang Hospital
清歡,臺北市大安區光明里2鄰杭州南路二段25巷39號,臺北市大安區光明里2鄰杭州南路二段25巷39號,121.525197,25.033422,394.6268821612059,東門Dongmen
湖森堡,臺北市內湖區內湖路三段359號,臺北市內湖區金瑞里18鄰內湖路三段359號,121.583731,25.089292,637.0268881715227,文德Wende
源利御品,臺北市內湖區金湖里2鄰金湖路363巷51弄21號,臺北市內湖區金湖里2鄰金湖路363巷51弄21號,121.600938,25.073668,607.8851250248817,大湖公園Dahu Park
溫州院,臺北市士林師大台北市大安區溫州街25旁,臺北市士林區社子街63巷9弄,121.5025765,25.0880426,1207.5475969157046,三重國小Sanchong Elementary School
溫布敦-19,臺北市內湖區石潭里3鄰民權東路六段210巷68號,臺北市內湖區石潭里3鄰民權東路六段210巷68號,121.597464,25.064858,959.7658535442404,昆陽Kunyang
漢寶西門綻,臺北市萬華區萬壽里3鄰西寧南路121號,臺北市萬華區萬壽里3鄰西寧南路121號,121.506589,25.044633,241.1680655082798,西門Ximen
潤泰信義,臺北市信義區信安街168號,臺北市信義區黎平里6鄰信安街168號,121.555342,25.023439,248.4109230978804,六張犁Liuzhangli
潤泰大安富陽,臺北市大安區臥龍街268號,臺北市大安區黎和里14鄰臥龍街268號,121.558082,25.017347,104.85792627515492,麟光Linguang
潤泰禮仁,臺北市大安區龍泉里8鄰和平東路一段188巷1號,臺北市大安區龍泉里8鄰和平東路一段188巷1號,121.530516,25.026074,406.08716748588466,台電大樓Taipower Building
澐品,臺北市士林區社新里8鄰社子街63巷9弄10號,臺北市士林區社新里8鄰社子街63巷9弄10號,121.507386,25.087923,1550.7090495955192,三重國小Sanchong Elementary School
澧鈺12,臺北市內湖區湖濱里20鄰內湖路二段179巷41之2號,臺北市內湖區湖濱里20鄰內湖路二段179巷41之2號,121.586162,25.083974,353.16119738572513,文德Wende
炎洲晴,臺北市中正區南福里15鄰重慶南路三段27巷11號,臺北市中正區南福里15鄰重慶南路三段27巷11號,121.516287,25.028777,318.42075209171827,中正紀念堂Chiang Kai-Shek Memorial Hall
玉山岩,臺北市北投區奇岩里3鄰三合街一段82巷58之1號,臺北市北投區奇岩里3鄰三合街一段82巷58之1號,121.505146,25.128219,444.2843649323318,唭哩岸Qilian
玉成大樹,臺北市南港區萬福里10鄰同德路66巷12號,臺北市南港區萬福里10鄰同德路66巷12號,121.585303,25.045176,309.31337167466177,後山埤Houshanpi
玉成大賞,臺北市南港區成福里18鄰成福路149巷5弄12之3號,臺北市南港區成福里18鄰成福路149巷5弄12之3號,121.587866,25.041823,623.3261212714154,後山埤Houshanpi
玖原和美,臺北市北投區開明里7鄰中和街252號,臺北市北投區開明里7鄰中和街252號,121.500953,25.139904,246.06353362498393,新北投Xinbeitou
玖原品藏,臺北市中正區幸福里2鄰濟南路一段13巷6號,臺北市中正區幸福里2鄰濟南路一段13巷6號,121.522201,25.042926,157.16517644412787,善導寺Shandao Temple
玖原青,臺北市文山區景美里15鄰萬慶街37巷21號,臺北市文山區景美里15鄰萬慶街37巷21號,121.538101,24.993234,285.63133904403225,景美Jingmei
玖原青-文青區,臺北市文山區景美里13鄰育英街79號,臺北市文山區景美里13鄰育英街79號,121.538814,24.992657,201.3737579333744,景美Jingmei
玖原青-青心區,臺北市文山區景美里13鄰育英街83號,臺北市文山區景美里13鄰育英街83號,121.538877,24.992837,196.38400399589523,景美Jingmei
琢格77,臺北市信義區敦厚里10鄰松隆路78號,臺北市信義區敦厚里10鄰松隆路78號,121.569087,25.044439,469.3780596548469,市政府Taipei City Hall
琢豐,臺北市中山區松江路118號,臺北市中山區興亞里18鄰松江路118號,121.532785,25.051767,35.32472050555673,松江南京Songjiang Nanjing
琢賦,臺北市松山區敦化北路256號,臺北市松山區民有里24鄰敦化北路256號,121.549903,25.060635,270.3674309325495,松山機場Songshan Airport
璞園.榮,臺北市中山區林森北路89號,臺北市中山區正義里4鄰林森北路89號,121.524912,25.049928,352.12384861476187,善導寺Shandao Temple
璞園丹陽,臺北市北投區東陽街499號,臺北市北投區裕民里6鄰東陽街494號,121.520692,25.112006,244.30921575479974,明德Mingde
璞園喆里東,臺北市中正區東門里6鄰丹陽街37號,臺北市中正區東門里6鄰丹陽街37號,121.524388,25.039401,341.4444525015272,善導寺Shandao Temple
璞園天玉,臺北市士林區天玉街27巷27號,臺北市士林區天玉里24鄰天玉街27巷29號,121.528022,25.121862,1240.498722601157,明德Mingde
璞園學豐,臺北市中正區汀州路三段29號31號,臺北市中正區林興里21鄰汀州路三段29號,121.526619,25.019669,182.85780301171826,台電大樓Taipower Building
璞園寬心苑,臺北市北投區石牌路二段307號,臺北市北投區永欣里13鄰石牌路二段307號,121.522994,25.121562,828.4786183964546,明德Mingde
璞園樸園,臺北市松山區中華里16鄰敦化北路145巷11號,臺北市松山區中華里16鄰敦化北路145巷11號,121.549809,25.053719,220.50898955028967,台北小巨蛋Taipei Arena
璞園泊隱,臺北市士林區芝山里28鄰德行東路260巷7號,臺北市士林區芝山里28鄰德行東路260巷7號,121.534567,25.109369,1306.578985612267,士林Shilin
璞園百聿,臺北市中山區力行里30鄰朱崙街11號,臺北市中山區力行里30鄰朱崙街11號,121.537673,25.050193,522.1394584787349,松江南京Songjiang Nanjing
璞園袖里春,臺北市北投區榮華里11鄰榮華一路2巷2之1號,臺北市北投區榮華里11鄰榮華一路2巷2之1號,121.524203,25.112848,599.2440362974706,芝山Zhishan
璞園貴象,臺北市中山區中山北路二段65巷10號,臺北市中山區中山里8鄰中山北路二段65巷10號,121.524052,25.057019,383.5741628895891,雙連Shuanglian
璞晛,臺北市北投區文林北路166巷,臺北市北投區文林里18鄰文林北路166巷3號,121.516144,25.106971,340.52295458916063,明德Mingde
璞有聲-璞日,臺北市士林區至善路一段118號,臺北市士林區至善路一段118號,121.5358536,25.0974945,1094.585808567733,士林Shilin
璞有聲-璞月,臺北市中山區中山北路二段91-1號,臺北市中山區中山北路二段91-1號,121.5230563,25.0593617,284.8825788218299,雙連Shuanglian
璞松綻,臺北市南港區中坡北路110號,臺北市南港區合成里7鄰中坡北路108號,121.580361,25.048622,307.80648844281677,松山Songshan
璞森晴,臺北市內湖區湖濱里24鄰內湖路二段235巷16號,臺北市內湖區湖濱里24鄰內湖路二段235巷16號,121.588832,25.082757,515.2353351373964,文德Wende
璞氏集,臺北市士林區士東路86號,臺北市士林區蘭雅里10鄰士東路86號,121.528797,25.111969,869.7137042205301,芝山Zhishan
璞玥,臺北市北投區致遠一路一段40號,臺北市北投區石牌里11鄰致遠一路一段40號,121.516593,25.108414,262.0016737417232,明德Mingde
璞真上善,臺北市士林區福林里2鄰至善路一段116巷13號,臺北市士林區福林里2鄰至善路一段116巷13號,121.538422,25.096294,1358.1643960484694,大直Dazhi
璞真之道,臺北市中山區中山北路二段91-1號,臺北市中山區聚盛里1鄰中山北路二段91之1號,121.523124,25.059232,289.78237068876047,雙連Shuanglian
璞真宇見,臺北市中正區羅斯福路三段246號,臺北市中正區文盛里7鄰羅斯福路三段272號,121.531904,25.01681,279.867435968698,公館Gongguan
璞真文學,臺北市北投區建民里10鄰文林北路75巷75號,臺北市北投區建民里10鄰文林北路75巷75號,121.517805,25.103321,389.6870405229464,明德Mingde
璞真榮華,臺北市北投區榮華里10鄰榮華二路23號,臺北市北投區榮華里10鄰榮華二路23號,121.523224,25.113395,531.401077680978,明德Mingde
璞知溪,臺北市士林區天壽里11鄰中山北路六段405巷45弄6之1號,臺北市士林區天壽里11鄰中山北路六段405巷45弄6之1號,121.526199,25.115886,850.8595002620865,芝山Zhishan
璞詠川,臺北市士林區明勝里18鄰承德路四段6巷10號,臺北市士林區明勝里18鄰承德路四段6巷10號,121.521029,25.079149,464.38957325047267,圓山Yuanshan
璞風晴,臺北市北投區義理街25號,臺北市北投區永明里1鄰義理街25號,121.515367,25.11684,136.35681607406735,石牌Shipai
甲松富大橋綻,臺北市大同區南芳里11鄰延平北路二段272巷17號,臺北市大同區南芳里11鄰延平北路二段272巷17號,121.510328,25.062145,273.7035669628263,大橋頭Daqiaotou
當代一號院,臺北市大同區隆和里4鄰重慶北路三段20號,臺北市大同區隆和里4鄰重慶北路三段20號,121.513452,25.064883,124.76851415889165,大橋頭Daqiaotou
皇鼎一品,臺北市南港區東新街58號,臺北市南港區萬福里1鄰東新街58號,121.585423,25.047523,353.14919482101106,後山埤Houshanpi
真實永澤,臺北市大安區錦安里16鄰金華街162號,臺北市大安區錦安里16鄰金華街162號,121.530258,25.029686,295.07723304693064,東門Dongmen
睦昇天朗,臺北市北投區石牌路一段166巷71號,臺北市北投區榮光里14鄰石牌路一段166巷73號,121.514835,25.112804,128.31301088769155,石牌Shipai
睦月,臺北市中山區朱園里7鄰建國北路一段42號,臺北市中山區朱園里7鄰建國北路一段42號,121.53633,25.04762,443.0921638795558,松江南京Songjiang Nanjing
睿泰川矅,臺北市中正區詔安街53號,臺北市中正區永功里5鄰詔安街53號,121.511718,25.025666,582.1885424115226,小南門Xiaonanmen
睿泰川端,臺北市中正區汀州路二段275號,臺北市中正區頂東里22鄰汀州路二段275號,121.524206,25.022172,284.90145859468635,古亭Guting
碧水岸,臺北市文山區試院里1鄰和興路116號,臺北市文山區試院里1鄰和興路116號,121.550169,24.985575,992.6884177104374,大坪林Dapinglin
碧湖君品,臺北市內湖區內湖路二段265號,臺北市內湖區內湖里1鄰內湖路二段265號,121.590337,25.082276,459.8079398537362,內湖Neihu
碧湖天,臺北市內湖區紫陽里22鄰文德路210巷30弄85號,臺北市內湖區紫陽里22鄰文德路210巷30弄85號,121.584053,25.076288,152.56835046348053,文德Wende
碧湖文森,臺北市內湖區港富里21鄰內湖路二段81之1號,臺北市內湖區港富里21鄰內湖路二段81之1號,121.582578,25.079951,256.4199996126001,文德Wende
碧湖海川,臺北市內湖區湖濱里31鄰成功路三段146號,臺北市內湖區湖濱里31鄰成功路三段146號,121.58978,25.079868,560.037121165687,內湖Neihu
碧硯閣,臺北市松山區三民路80巷,臺北市松山區自強里26鄰三民路80巷5號,121.564336,25.056602,291.0734522876727,南京三民Nanjing Sanmin
碩樺Artist,臺北市士林區福志里20鄰中山北路五段700號,臺北市士林區福志里20鄰中山北路五段700號,121.527586,25.097769,288.68585917244764,士林Shilin
神隱村,臺北市北投區光明路246號1樓,臺北市北投區溫泉里1鄰光明路246號,121.508211,25.136489,632.2250235212597,新北投Xinbeitou
福一潭美,臺北市內湖區行善里11鄰南京東路六段78號,臺北市內湖區行善里11鄰南京東路六段78號,121.576877,25.054199,254.8777672568816,松山Songshan
禾碩榮星,臺北市中山區行仁里1鄰五常街31號,臺北市中山區行仁里1鄰五常街31號,121.538465,25.064411,647.4505286051603,行天宮Xingtian Temple
禾碩樹晴,臺北市北投區清江里5鄰磺港路78號,臺北市北投區清江里5鄰磺港路78號,121.503469,25.131323,342.27853644791804,新北投Xinbeitou
禾碩沐晴,臺北市北投區中央里8鄰中正街32號,臺北市北投區中央里8鄰中正街32號,121.500727,25.132099,233.32415830371264,北投Beitou
禾碩芝山綻,臺北市士林區文林路689號,臺北市士林區德華里13鄰文林路699號,121.521628,25.101353,139.83578491403858,芝山Zhishan
竹城有樂町,臺北市中正區金門街44巷6弄7號,臺北市中正區金門街44巷6弄7號,121.5188707,25.0211792,537.2712910249586,古亭Guting
第一匯,臺北市大同區隆和里4鄰重慶北路三段42號,臺北市大同區隆和里4鄰重慶北路三段42號,121.513471,25.065496,154.67096695985202,大橋頭Daqiaotou
筑丰天母,臺北市士林區德行里5鄰中山北路六段35巷20號,臺北市士林區德行里5鄰中山北路六段35巷20號,121.524564,25.102938,228.05992309886474,芝山Zhishan
筑丰敦匯,臺北市松山區美仁里8鄰北寧路32巷8號,臺北市松山區美仁里8鄰北寧路32巷8號,121.553126,25.049218,233.8783750276574,台北小巨蛋Taipei Arena
築億丰盛,臺北市大同區蓬萊里13鄰大龍街46巷9號,臺北市大同區蓬萊里13鄰大龍街46巷9號,121.515534,25.064746,324.6659870691864,大橋頭Daqiaotou
築觀,臺北市士林區福志里18鄰中山北路五段616號,臺北市士林區福志里18鄰中山北路五段616號,121.527968,25.096468,257.74183988833016,士林Shilin
紀州樂章,臺北市中正區河堤里19鄰金門街44巷6弄10之2號,臺北市中正區河堤里19鄰金門街44巷6弄10之2號,121.521474,25.020914,352.6040993887424,古亭Guting
紘石仰格,臺北市士林區中山北路五段716號,臺北市士林區福志里20鄰中山北路五段716號,121.52763,25.098033,304.35552837825384,士林Shilin
紫陽新苑,臺北市內湖區內湖里2鄰內湖路二段301巷1號,臺北市內湖區內湖里2鄰內湖路二段301巷1號,121.590772,25.082822,407.2480474742353,內湖Neihu
統創緻,臺北市大安區誠安里10鄰復興南路一段132號,臺北市大安區誠安里10鄰復興南路一段132號,121.543559,25.042807,72.32381061124585,忠孝復興Zhongxiao Fuxing
統創翼,臺北市大安區建國南路一段176號,臺北市大安區義村里11鄰建國南路一段177號,121.537925,25.040707,543.4056190041299,大安森林公園Daan Park
綠意久康,臺北市文山區木柵里13鄰久康街110巷15號,臺北市文山區木柵里13鄰久康街110巷15號,121.568313,24.990088,495.18361747126943,萬芳社區Wanfang Community
綠意晶棧,臺北市中山區恆安里15鄰新生北路三段12號,臺北市中山區恆安里15鄰新生北路三段12號,121.527387,25.063348,114.15617363802903,中山國小Zhongshan Elementary School
綠水湛,臺北市士林區德華里14鄰文林路718號,臺北市士林區德華里14鄰文林路718號,121.520863,25.102488,186.57018166587238,芝山Zhishan
維正里安,臺北市北投區立農街一段333號,臺北市北投區立農里15鄰立農街一段333號,121.50748,25.11952,157.53639712506353,唭哩岸Qilian
綺華翡麗,臺北市文山區萬有里23鄰三福街79號,臺北市文山區萬有里23鄰三福街79號,121.542872,24.997928,421.2538327503439,景美Jingmei
緻信義,臺北市信義區黎順里17鄰基隆路二段201之1號,臺北市信義區黎順里17鄰基隆路二段201之1號,121.553045,25.024443,39.52650415060023,六張犁Liuzhangli
羅丹,臺北市中正區羅斯福路三段244巷9弄3號,臺北市中正區文盛里5鄰羅斯福路三段244巷9弄3號,121.530235,25.017341,302.56449050425334,台電大樓Taipower Building
美好日安,臺北市士林區天祿里14鄰中山北路六段754巷7號,臺北市士林區天祿里14鄰中山北路六段754巷7號,121.528948,25.11523,1006.2377027319769,芝山Zhishan
義泰值境,臺北市內湖區新豐街與號行善路281巷,臺北市內湖區週美里21鄰新豐街36號,121.582703,25.059822,792.4988905980833,松山Songshan
義泰吾境,臺北市內湖區南京東路六段387號,臺北市內湖區週美里26鄰南京東路六段387號,121.584834,25.059581,884.1598141552871,後山埤Houshanpi
義泰田境,臺北市內湖區新豐街與號行善路281巷,臺北市內湖區週美里21鄰新豐街36號,121.582703,25.059822,792.4988905980833,松山Songshan
耑岫,臺北市大安區復興南路一段135巷35號,臺北市大安區光武里24鄰復興南路一段135巷35號,121.545601,25.042769,214.44357170665305,忠孝復興Zhongxiao Fuxing
耑序,臺北市大安區建安里14鄰敦化南路一段187巷23號,臺北市大安區建安里14鄰敦化南路一段187巷23號,121.550445,25.042666,100.24994691231791,忠孝敦化Zhongxiao Dunhua
耕云,臺北市大安區黎和里7鄰和平東路三段434巷7號,臺北市大安區黎和里7鄰和平東路三段434巷7號,121.559366,25.017472,88.96640588936845,麟光Linguang
耕心冉冉,臺北市士林區天母里1鄰中山北路七段190巷27之1號,臺北市士林區天母里1鄰中山北路七段190巷27之1號,121.535207,25.126038,1943.503575036441,芝山Zhishan
耕曦,臺北市大安區古莊里11鄰羅斯福路三段55號,臺北市大安區古莊里11鄰羅斯福路三段55號,121.525645,25.023197,315.22064434959725,台電大樓Taipower Building
耕玥,臺北市中正區螢圃里12鄰廈門街81巷51號,臺北市中正區螢圃里12鄰廈門街81巷51號,121.520034,25.024391,335.73533884160923,古亭Guting
耕隱,臺北市士林區三玉里14鄰忠誠路二段21巷21號,臺北市士林區三玉里14鄰忠誠路二段21巷21號,121.531526,25.109575,1071.296792036735,芝山Zhishan
耕青禾,臺北市中山區恆安里3鄰中山北路二段183巷4之12號,臺北市中山區恆安里3鄰中山北路二段183巷4之12號,121.523773,25.063663,299.5671260252089,中山國小Zhongshan Elementary School
聚昇陽,臺北市中山區新福里1鄰民權東路二段71巷45之1號,臺北市中山區新福里1鄰民權東路二段71巷45之1號,121.531852,25.064364,308.1664939541815,行天宮Xingtian Temple
聽禾,臺北市北投區大業路384號,臺北市北投區中央里16鄰大業路382之1號,121.497506,25.129559,182.4292125747155,北投Beitou
自慢藏,臺北市文山區汀州路四段287號,臺北市文山區萬和里13鄰汀州路四段287號,121.535602,25.000758,388.76323761647484,萬隆Wanlong
至仁愛,臺北市中正區仁愛路二段74號,臺北市中正區三愛里8鄰仁愛路二段74號,121.529949,25.038029,277.91384688410585,東門Dongmen
至善VILLA,臺北市士林區至善路二段90號,臺北市士林區臨溪里3鄰至善路二段90號,121.546186,25.097688,1062.3756866333465,大直Dazhi
興富發T1,臺北市內湖區安康路20號,臺北市內湖區石潭里4鄰安康路20號,121.593028,25.061779,659.8501355954738,昆陽Kunyang
舞春秋,臺北市中正區網溪里9鄰廈門街113巷10之2號,臺北市中正區網溪里9鄰廈門街113巷10之2號,121.51821,25.023353,545.0617962228581,中正紀念堂Chiang Kai-Shek Memorial Hall
舞青,臺北市南港區東新里12鄰興南街64巷26弄12號,臺北市南港區東新里12鄰興南街64巷26弄12號,121.60186,25.055014,562.5706320252463,南港Nangang
良茂詠悅,臺北市士林區前港里16鄰劍潭路57號,臺北市士林區前港里16鄰劍潭路57號,121.520951,25.083907,462.3251724929408,劍潭Jiantan
芯談美商辦大樓,臺北市內湖區石潭里13鄰金莊路92號,臺北市內湖區石潭里13鄰金莊路92號,121.587097,25.063496,913.4275900242088,文德Wende
花沺藏,臺北市北投區三合街一段118巷16號,臺北市北投區奇岩里3鄰三合街一段118巷16號,121.504159,25.127223,351.3094317206864,奇岩Qiyan
花齊匯,臺北市中正區南福里1鄰和平西路一段15號,臺北市中正區南福里1鄰和平西路一段15號,121.5213,25.027016,179.05625389899862,古亭Guting
芳朵,臺北市文山區景行里4鄰羅斯福路六段431號,臺北市文山區景行里4鄰羅斯福路六段431號,121.54021,24.990873,85.09895000907605,景美Jingmei
荷里居,臺北市中正區和平西路二段96號,臺北市中正區龍興里6鄰和平西路二段96號,121.510794,25.029522,350.22560607706345,小南門Xiaonanmen
菁席,臺北市中正區文北里13鄰仁愛路二段43之1號,臺北市中正區文北里13鄰仁愛路二段43之1號,121.528968,25.038471,270.0744741898983,東門Dongmen
菁選集,臺北市大同區南芳里11鄰民權西路292巷22號,臺北市大同區南芳里11鄰民權西路292巷22號,121.510443,25.062332,258.823185460301,大橋頭Daqiaotou
華和淳萃,臺北市中正區網溪里6鄰廈門街149號,臺北市中正區網溪里6鄰廈門街149號,121.517688,25.021695,519.1203241674166,頂溪Dingxi
華固上文林,臺北市北投區文林北路與號文承路交叉口,臺北市北投區文林里15鄰文林北路234之7號,121.514583,25.108808,349.458276877757,石牌Shipai
華固大安學府,臺北市大安區復興南路二段297-1號,臺北市大安區臥龍里8鄰復興南路二段293之3號,121.543576,25.024591,90.56323036874717,科技大樓Technology Building
華固天鑄,臺北市士林區天福里20鄰天母東路8號,臺北市士林區天福里20鄰天母東路8號,121.531383,25.117709,1303.089143607174,芝山Zhishan
華固文臨,臺北市北投區文林里18鄰文林北路176號,臺北市北投區文林里18鄰文林北路176號,121.515916,25.106928,364.210521243362,明德Mingde
華固松疆,臺北市中山區松江路177號,臺北市中山區中央里2鄰松江路177號,121.533351,25.056239,203.15883545356783,行天宮Xingtian Temple
華固翡儷,臺北市北投區西安街二段203號,臺北市北投區立農里19鄰西安街二段203號,121.510091,25.11974,431.9163457389009,唭哩岸Qilian
華固馥儷,臺北市內湖區行善路185號,臺北市內湖區週美里21鄰行善路185號,121.581933,25.059626,726.2655999468732,松山Songshan
華山川,臺北市中山區興亞里10鄰松江路38巷25號,臺北市中山區興亞里10鄰松江路38巷25號,121.53109,25.047636,336.99283822406665,松江南京Songjiang Nanjing
華山錄,臺北市中山區長安東路一段52巷5號,臺北市中山區長安東路一段52巷5號,121.5254616,25.0476057,298.27682448109056,善導寺Shandao Temple
華穗,臺北市萬華區大理街133巷10號,臺北市萬華區糖廍里2鄰大理街133巷11號,121.497288,25.034735,283.9833651220959,龍山寺Longshan Temple
華誼信義-閱明,臺北市信義區中興里1鄰基隆路二段22號,臺北市信義區中興里1鄰基隆路二段22號,121.558728,25.031936,512.010703092066,台北101/世貿Taipei 101/World Trade Center
華誼信義-閱翠,臺北市信義區景聯里4鄰基隆路二段23號,臺北市信義區景聯里4鄰基隆路二段23號,121.559,25.031759,483.6069819002268,台北101/世貿Taipei 101/World Trade Center
華造峰格,臺北市萬華區富福里3鄰康定路257號,臺北市萬華區富福里3鄰康定路257號,121.501258,25.034756,162.11544833340238,龍山寺Longshan Temple
萬企大業,臺北市北投區大業路390號,臺北市北投區大同里12鄰大業路390號,121.497242,25.129892,191.6877753394891,北投Beitou
萬大境,臺北市萬華區錦德里3鄰西園路二段261巷14之1號,臺北市萬華區錦德里3鄰西園路二段261巷14之1號,121.492973,25.02533,956.4458509300598,龍山寺Longshan Temple
萬錦,臺北市萬華區日善里7鄰民和街118號,臺北市萬華區日善里7鄰民和街118號,121.497066,25.02531,655.5043787878888,龍山寺Longshan Temple
蒔璞,臺北市內湖區東湖路113巷70弄7號,臺北市內湖區東湖里18鄰東湖路113巷70弄7號,121.616131,25.071501,579.5764217358407,東湖Donghu
蓮園心邑,臺北市內湖區寶湖里22鄰民權東路六段289巷31號,臺北市內湖區寶湖里22鄰民權東路六段289巷31號,121.601219,25.069382,688.1244888091303,葫洲Huzhou
蔚來之森,臺北市文山區興旺里22鄰福興路97號,臺北市文山區興旺里22鄰福興路97號,121.549145,25.006205,886.3523907258698,辛亥Xinhai
藏美寓,臺北市中山區朱園里7鄰建國北路一段52號,臺北市中山區朱園里7鄰建國北路一段52號,121.536338,25.048022,430.7792216818074,松江南京Songjiang Nanjing
蘭雅琚-蘭庭,臺北市士林區蘭雅里3鄰忠誠路二段40巷22號,臺北市士林區蘭雅里3鄰忠誠路二段40巷22號,121.529149,25.110303,849.5060917185727,芝山Zhishan
